,page,product,link
1798,90,"Last sold on
      01/08/202428B Hargest Crescent, Saint Kilda11$275,000(last sale price)",https://www.realestate.co.nz/property/28b-hargest-crescent-saint-kilda-dunedin-city-otago/0qkhjn5r
1799,90,"Last sold on
      01/08/202452 Fawcett Street, South Dunedin31283m2$358,000(last sale price)",https://www.realestate.co.nz/property/52-fawcett-street-south-dunedin-dunedin-city-otago/nj02r12r
1800,91,"Last sold on
      01/08/202448A King Street, Mosgiel21$365,000(last sale price)",https://www.realestate.co.nz/property/48a-king-street-mosgiel-dunedin-city-otago/2q5dg9ks
1801,91,"Last sold on
      01/08/202438 Thomas Street, Waikouaiti211012m2$545,000(last sale price)",https://www.realestate.co.nz/property/38-thomas-street-waikouaiti-dunedin-city-otago/9q8wmg4q
1802,91,"Last sold on
      01/08/202440 Tedder Street, Saint Kilda41613m2$400,000(last sale price)",https://www.realestate.co.nz/property/40-tedder-street-saint-kilda-dunedin-city-otago/xhzbms3r
1803,91,"Recently sold32B Rutherford Street, Caversham21Price is not yet confirmed",https://www.realestate.co.nz/property/32b-rutherford-street-caversham-dunedin-city-otago/kjd5tdyr
1804,91,"Last sold on
      31/07/202454 Fairview Terrace, Sawyers Bay21.81ha$214,000(last sale price)",https://www.realestate.co.nz/property/54-fairview-terrace-sawyers-bay-dunedin-city-otago/n31hgx5q
1805,91,"Last sold on
      31/07/202428 Duke Street, North Dunedin62394m2$567,500(last sale price)",https://www.realestate.co.nz/property/28-duke-street-north-dunedin-dunedin-city-otago/znyt9csr
1806,91,"Last sold on
      31/07/202432 Hill Street, Waitati311107m2$730,000(last sale price)",https://www.realestate.co.nz/property/32-hill-street-waitati-dunedin-city-otago/ck1tx91q
1807,91,"Last sold on
      31/07/2024177 Evans Street, Opoho11706m2$400,000(last sale price)",https://www.realestate.co.nz/property/177-evans-street-opoho-dunedin-city-otago/89k1pk8q
1808,91,"Last sold on
      31/07/2024123 North Road, North East Valley41364m2$549,000(last sale price)",https://www.realestate.co.nz/property/123-north-road-north-east-valley-dunedin-city-otago/dyv5w09q
1809,91,"Last sold on
      31/07/20241A Portland Place, Shiel Hill32718m2$985,500(last sale price)",https://www.realestate.co.nz/property/1a-portland-place-shiel-hill-dunedin-city-otago/r05762tr
1810,91,"Last sold on
      31/07/202466 Wingatui Road, Mosgiel432.73ha$3,225,066(last sale price)",https://www.realestate.co.nz/property/66-wingatui-road-mosgiel-dunedin-city-otago/sd0l6scs
1811,91,"Last sold on
      31/07/202451 Bath Street, Brighton421184m2$750,000(last sale price)",https://www.realestate.co.nz/property/51-bath-street-brighton-dunedin-city-otago/jxllwggs
1812,91,"Last sold on
      31/07/20241 Leyden Terrace, Andersons Bay632990m2$950,000(last sale price)",https://www.realestate.co.nz/property/1-leyden-terrace-andersons-bay-dunedin-city-otago/mp78twtr
1813,91,"Last sold on
      31/07/202416 Junction Road, Ravensbourne31973m2$515,000(last sale price)",https://www.realestate.co.nz/property/16-junction-road-ravensbourne-dunedin-city-otago/v7m1fv6q
1814,91,"Last sold on
      31/07/202415 Oban Street, Mosgiel31500m2$555,556(last sale price)",https://www.realestate.co.nz/property/15-oban-street-mosgiel-dunedin-city-otago/p84bvmjs
1815,91,"Last sold on
      31/07/2024168 Scott Street, Waverley42990m2$860,500(last sale price)",https://www.realestate.co.nz/property/168-scott-street-waverley-dunedin-city-otago/g5kph0sr
1816,91,"Last sold on
      31/07/202411 Rugby Street, Saint Kilda31488m2$575,000(last sale price)",https://www.realestate.co.nz/property/11-rugby-street-saint-kilda-dunedin-city-otago/gpw28g4r
1817,91,"Last sold on
      31/07/202442 Cavell Street, Musselburgh31607m2$620,500(last sale price)",https://www.realestate.co.nz/property/42-cavell-street-musselburgh-dunedin-city-otago/64lk0ywr
1818,91,"Last sold on
      31/07/2024666 Great King Street, North Dunedin41203m2$570,000(last sale price)",https://www.realestate.co.nz/property/666-great-king-street-north-dunedin-dunedin-city-otago/xtfrrgsr
1819,91,"Last sold on
      31/07/202417 Scobie Road, Waverley311012m2$465,000(last sale price)",https://www.realestate.co.nz/property/17-scobie-road-waverley-dunedin-city-otago/jrcdtmsr
1820,92,"Last sold on
      30/07/202440 Brighton Road, Green Island422484m2$680,000(last sale price)",https://www.realestate.co.nz/property/40-brighton-road-green-island-dunedin-city-otago/g3tnlmbs
1821,92,"Last sold on
      30/07/20241 Old Cottage Lane, Waitati2.07ha$350,000(last sale price)",https://www.realestate.co.nz/property/1-old-cottage-lane-waitati-dunedin-city-otago/GQVX34RYk
1822,92,"Last sold on
      30/07/202446 Grange Street, North Dunedin41201m2$630,000(last sale price)",https://www.realestate.co.nz/property/46-grange-street-north-dunedin-dunedin-city-otago/qg0bhfrr
1823,92,"Last sold on
      30/07/2024888 Blueskin Road, Mount Cargill212.13ha$940,000(last sale price)",https://www.realestate.co.nz/property/888-blueskin-road-mount-cargill-dunedin-city-otago/xcmnh41q
1824,92,"Last sold on
      30/07/20243 Begg Street, Saint Kilda22309m2$680,000(last sale price)",https://www.realestate.co.nz/property/3-begg-street-saint-kilda-dunedin-city-otago/pmcx7c2pz
1825,92,"Last sold on
      30/07/202439 Tainui Road, Tainui21588m2$597,000(last sale price)",https://www.realestate.co.nz/property/39-tainui-road-tainui-dunedin-city-otago/9gkjd5wr
1826,92,"Last sold on
      30/07/202432 Magnetic Street, Port Chalmers31512m2$580,000(last sale price)",https://www.realestate.co.nz/property/32-magnetic-street-port-chalmers-dunedin-city-otago/396t444q
1827,92,"Last sold on
      30/07/20241 Rawhiti Street, Musselburgh1470m2$500,000(last sale price)",https://www.realestate.co.nz/property/1-rawhiti-street-musselburgh-dunedin-city-otago/68y73lwr
1828,92,"Last sold on
      30/07/20242 Tainui Road, Musselburgh21$505,000(last sale price)",https://www.realestate.co.nz/property/2-tainui-road-musselburgh-dunedin-city-otago/cq4n90wr
1829,92,"Last sold on
      30/07/202469D Forfar Street, Mosgiel21$480,000(last sale price)",https://www.realestate.co.nz/property/69d-forfar-street-mosgiel-dunedin-city-otago/2fqwyxjs
1830,92,"Last sold on
      30/07/202483 North Road, North East Valley11106m2$450,000(last sale price)",https://www.realestate.co.nz/property/83-north-road-north-east-valley-dunedin-city-otago/90vsty9q
1831,92,"Last sold on
      30/07/202429 Hillary Street, Liberton43635m2$940,000(last sale price)",https://www.realestate.co.nz/property/29-hillary-street-liberton-dunedin-city-otago/kk492gbr
1832,92,"Last sold on
      30/07/202441B Helena Street, Forbury21$375,000(last sale price)",https://www.realestate.co.nz/property/41b-helena-street-forbury-dunedin-city-otago/63q11r1r
1833,92,"Last sold on
      30/07/202412 Westgate, Corstorphine32675m2$800,000(last sale price)",https://www.realestate.co.nz/property/12-westgate-corstorphine-dunedin-city-otago/6blxbwyz
1834,92,"Last sold on
      29/07/202431 Burgess Street, Green Island21938m2$500,000(last sale price)",https://www.realestate.co.nz/property/31-burgess-street-green-island-dunedin-city-otago/sy9vmlbs
1835,92,"Last sold on
      29/07/202483 Maryhill Terrace, Maryhill32463m2$599,000(last sale price)",https://www.realestate.co.nz/property/83-maryhill-terrace-maryhill-dunedin-city-otago/54qxp2lr
1836,92,"Recently sold4 Glengyle Street, Vauxhall541m2Price is not yet confirmed",https://www.realestate.co.nz/property/4-glengyle-street-vauxhall-dunedin-city-otago/8jfxzn81d
1837,92,"Last sold on
      29/07/202451A Forfar Street, Mosgiel21553m2$678,500(last sale price)",https://www.realestate.co.nz/property/51a-forfar-street-mosgiel-dunedin-city-otago/n6jpmcms
1838,92,"Last sold on
      29/07/202426 Mckerrow Street, Shiel Hill31536m2$668,000(last sale price)",https://www.realestate.co.nz/property/26-mckerrow-street-shiel-hill-dunedin-city-otago/t2j613tr
1839,92,"Last sold on
      29/07/20246 Burgess Street, Green Island311018m2$510,000(last sale price)",https://www.realestate.co.nz/property/6-burgess-street-green-island-dunedin-city-otago/vdrwtkbs
1840,93,"Last sold on
      29/07/20243 Barton Street, Waitati431918m2$1,050,000(last sale price)",https://www.realestate.co.nz/property/3-barton-street-waitati-dunedin-city-otago/gpw28gyt
1841,93,"Last sold on
      29/07/20246 Shand Street, Green Island21582m2$517,500(last sale price)",https://www.realestate.co.nz/property/6-shand-street-green-island-dunedin-city-otago/0hl8jfbs
1842,93,"Last sold on
      29/07/202433 Bell Crescent, Concord31617m2$149,309(last sale price)",https://www.realestate.co.nz/property/33-bell-crescent-concord-dunedin-city-otago/y3rxkq8r
1843,93,"Last sold on
      26/07/202481 Greenock Street, Kaikorai687m2$400,000(last sale price)",https://www.realestate.co.nz/property/81-greenock-street-kaikorai-dunedin-city-otago/8bb6ymhr
1844,93,"Last sold on
      26/07/202423 Elwyn Crescent, Green Island31506m2$570,000(last sale price)",https://www.realestate.co.nz/property/23-elwyn-crescent-green-island-dunedin-city-otago/l2fqwybs
1845,93,"Last sold on
      26/07/2024146 Kenmure Road, Kenmure32478m2$639,999(last sale price)",https://www.realestate.co.nz/property/146-kenmure-road-kenmure-dunedin-city-otago/703h65kr
1846,93,"Last sold on
      26/07/202474 Kinmont Crescent, Mosgiel31743m2$740,000(last sale price)",https://www.realestate.co.nz/property/74-kinmont-crescent-mosgiel-dunedin-city-otago/0fzlb5ks
1847,93,"Last sold on
      26/07/2024186 Brockville Road, Brockville11660m2$425,000(last sale price)",https://www.realestate.co.nz/property/186-brockville-road-brockville-dunedin-city-otago/yn25zhkr
1848,93,"Last sold on
      26/07/20245 Bishop Verdon Close, Mosgiel32883m2$970,000(last sale price)",https://www.realestate.co.nz/property/5-bishop-verdon-close-mosgiel-dunedin-city-otago/fdkxg7ks
1849,93,"Last sold on
      26/07/202423 Beresford Street, Kaikorai31377m2$450,000(last sale price)",https://www.realestate.co.nz/property/23-beresford-street-kaikorai-dunedin-city-otago/kb9ftcfr
1850,93,"Last sold on
      26/07/20244 The Terrace, Warrington31927m2$558,275(last sale price)",https://www.realestate.co.nz/property/4-the-terrace-warrington-dunedin-city-otago/hrhrhrtbd
1851,93,"Last sold on
      26/07/202488A Warrender Street, North Dunedin42$665,000(last sale price)",https://www.realestate.co.nz/property/88a-warrender-street-north-dunedin-dunedin-city-otago/07vw933fk
1852,93,"Last sold on
      26/07/202417 Dunedin-waitati Road, Dalmore521.97ha$1,200,000(last sale price)",https://www.realestate.co.nz/property/17-dunedin-waitati-road-dalmore-dunedin-city-otago/hf5p159q
1853,93,"Last sold on
      26/07/202488B Warrender Street, North Dunedin42$665,000(last sale price)",https://www.realestate.co.nz/property/88b-warrender-street-north-dunedin-dunedin-city-otago/5rnvb43fk
1854,93,"Last sold on
      26/07/202414A Glasgow Street, Mosgiel41353m2$665,000(last sale price)",https://www.realestate.co.nz/property/14a-glasgow-street-mosgiel-dunedin-city-otago/sk7s8m9lk
1855,93,"Last sold on
      26/07/2024105 Shetland Street, Wakari31625m2$672,500(last sale price)",https://www.realestate.co.nz/property/105-shetland-street-wakari-dunedin-city-otago/6dby77dr
1856,93,"Last sold on
      26/07/202488C Warrender Street, North Dunedin62$942,500(last sale price)",https://www.realestate.co.nz/property/88c-warrender-street-north-dunedin-dunedin-city-otago/wp6dbyclk
1857,93,"Last sold on
      26/07/202419 Clyde Street, Mosgiel31384m2$620,000(last sale price)",https://www.realestate.co.nz/property/19-clyde-street-mosgiel-dunedin-city-otago/kl0t1nns
1858,93,"Last sold on
      26/07/202419 Ben Lomond Drive, Mosgiel42822m2$1,194,000(last sale price)",https://www.realestate.co.nz/property/19-ben-lomond-drive-mosgiel-dunedin-city-otago/nsl39681d
1859,93,"Last sold on
      25/07/202445 Grendon Street, Maori Hill32665m2$720,000(last sale price)",https://www.realestate.co.nz/property/45-grendon-street-maori-hill-dunedin-city-otago/517qjmdr
1860,94,"Last sold on
      25/07/202469 Koremata Street, Green Island41592m2$615,000(last sale price)",https://www.realestate.co.nz/property/69-koremata-street-green-island-dunedin-city-otago/c2b7ps9r
1861,94,"Last sold on
      25/07/2024297 Brockville Road, Brockville31622m2$515,000(last sale price)",https://www.realestate.co.nz/property/297-brockville-road-brockville-dunedin-city-otago/dkxg75jr
1862,94,"Last sold on
      25/07/202412 Allanton-scroggs Hill Road, Allanton425322m2$890,000(last sale price)",https://www.realestate.co.nz/property/12-allanton-scroggs-hill-road-allanton-dunedin-city-otago/v7m1fv30
1863,94,"Last sold on
      25/07/2024285C Gladstone Road North, Mosgiel422275m2$1,150,000(last sale price)",https://www.realestate.co.nz/property/285c-gladstone-road-north-mosgiel-dunedin-city-otago/lmrz9qrlk
1864,94,"Last sold on
      25/07/202415 Wray Street, Brockville31797m2$515,000(last sale price)",https://www.realestate.co.nz/property/15-wray-street-brockville-dunedin-city-otago/7rd4ywjr
1865,94,"Last sold on
      25/07/2024203 Taieri Road, Kaikorai32508m2$761,000(last sale price)",https://www.realestate.co.nz/property/203-taieri-road-kaikorai-dunedin-city-otago/h3p9whhr
1866,94,"Last sold on
      25/07/20243 Martin Road, Fairfield31823m2$635,000(last sale price)",https://www.realestate.co.nz/property/3-martin-road-fairfield-dunedin-city-otago/3dq09lds
1867,94,"Last sold on
      25/07/20243 Alexander Street, Abbotsford21496m2$545,000(last sale price)",https://www.realestate.co.nz/property/3-alexander-street-abbotsford-dunedin-city-otago/fmdsrb9r
1868,94,"Last sold on
      25/07/20243 Spylaw Street, Maori Hill32613m2$905,000(last sale price)",https://www.realestate.co.nz/property/3-spylaw-street-maori-hill-dunedin-city-otago/w0jgshdr
1869,94,"Last sold on
      24/07/202428B Manchester Street, Bradford21$313,500(last sale price)",https://www.realestate.co.nz/property/28b-manchester-street-bradford-dunedin-city-otago/lc1l2fjr
1870,94,"Last sold on
      24/07/202424 Mount Street, Waikouaiti312428m2$750,000(last sale price)",https://www.realestate.co.nz/property/24-mount-street-waikouaiti-dunedin-city-otago/dndndn4q
1871,94,"Last sold on
      24/07/202422 Mardale Street, Kaikorai31640m2$550,000(last sale price)",https://www.realestate.co.nz/property/22-mardale-street-kaikorai-dunedin-city-otago/3j2pf8fr
1872,94,"Last sold on
      24/07/202425 Wales Street, Maori Hill63670m2$1,500,000(last sale price)",https://www.realestate.co.nz/property/25-wales-street-maori-hill-dunedin-city-otago/v38bb6fr
1873,94,"Last sold on
      24/07/202436 Green Street, Mosgiel31708m2$637,000(last sale price)",https://www.realestate.co.nz/property/36-green-street-mosgiel-dunedin-city-otago/3b3b3bjs
1874,94,"Last sold on
      24/07/202416 Galloway Street, Mornington42503m2$640,000(last sale price)",https://www.realestate.co.nz/property/16-galloway-street-mornington-dunedin-city-otago/hn0kb9kr
1875,94,"Last sold on
      24/07/202421A Nelson Street, Forbury21$373,000(last sale price)",https://www.realestate.co.nz/property/21a-nelson-street-forbury-dunedin-city-otago/2ltqbn1r
1876,94,"Last sold on
      24/07/2024792 Brighton Road, Ocean View41849m2$650,000(last sale price)",https://www.realestate.co.nz/property/792-brighton-road-ocean-view-dunedin-city-otago/x4rs60fs
1877,94,"Last sold on
      23/07/2024148 Bay View Road, South Dunedin32296m2$625,000(last sale price)",https://www.realestate.co.nz/property/148-bay-view-road-south-dunedin-dunedin-city-otago/mb1qf42r
1878,94,"Last sold on
      23/07/202434 Rutherford Street, Caversham31306m2$392,500(last sale price)",https://www.realestate.co.nz/property/34-rutherford-street-caversham-dunedin-city-otago/02r1xdyr
1879,94,"Last sold on
      23/07/202410E Brown Street, Waikouaiti31861m2$540,000(last sale price)",https://www.realestate.co.nz/property/10e-brown-street-waikouaiti-dunedin-city-otago/j1y8z33q
1880,95,"Last sold on
      23/07/2024359 Pine Hill Road, Liberton21628m2$400,000(last sale price)",https://www.realestate.co.nz/property/359-pine-hill-road-liberton-dunedin-city-otago/08qd899q
1881,95,"Last sold on
      23/07/202424 Norman Street, Tainui32626m2$725,000(last sale price)",https://www.realestate.co.nz/property/24-norman-street-tainui-dunedin-city-otago/d6kk49wr
1882,95,"Last sold on
      23/07/202418 Elwyn Crescent, Green Island31513m2$469,000(last sale price)",https://www.realestate.co.nz/property/18-elwyn-crescent-green-island-dunedin-city-otago/m946gybs
